,album,artist_ratio,artists,id,name,popularity,preview_url,title_ratio,uri
1125,Evil Genius,92.0,"Gucci Mane, Bruno Mars, Kodak Black",3eWPLICYekXGtDqrHyypHB,Wake Up in the Sky,18.0,https://p.scdn.co/mp3-preview/2a1ddef583a14df973b05ab53b0c558a1b4ae5cf?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,100.0,spotify:track:3eWPLICYekXGtDqrHyypHB
1126,Death Race For Love,100.0,Juice WRLD,4mUIe9gfsdtsVP2zFIl74x,Maze,75.0,,100.0,spotify:track:4mUIe9gfsdtsVP2zFIl74x
1127,What Makes You Country,100.0,Luke Bryan,3bDXhWsPiFTHtrsMg5faL2,What Makes You Country,65.0,,100.0,spotify:track:3bDXhWsPiFTHtrsMg5faL2
1128,Death Race For Love,100.0,Juice WRLD,2BSbCCbaSCzkOEZa6N5901,Flaws And Sins,73.0,,100.0,spotify:track:2BSbCCbaSCzkOEZa6N5901
1129,Death Race For Love,100.0,Juice WRLD,5sp51w0cJguOaNLGwjfCEZ,Flaws And Sins,39.0,,100.0,spotify:track:5sp51w0cJguOaNLGwjfCEZ
1130,While We Wait,95.0,"Kehlani, Ty Dolla $ign",6ZRuF2n1CQxyxxAAWsKJOy,Nights Like This (feat. Ty Dolla $ign),78.0,https://p.scdn.co/mp3-preview/becd086dc3c299fa16cb92070c91fe8d6e9f9a5e?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,97.0,spotify:track:6ZRuF2n1CQxyxxAAWsKJOy
1131,A Star Is Born Soundtrack (Without Dialogue),100.0,Lady Gaga,2rbDhOo9Fh61Bbu23T2qCk,Always Remember Us This Way,78.0,,100.0,spotify:track:2rbDhOo9Fh61Bbu23T2qCk
1132,Leave Me Alone,100.0,Flipp Dinero,14mHfNsSHN0FbLftyjrV9g,Leave Me Alone,74.0,https://p.scdn.co/mp3-preview/3c065af084df14fa442e78af648172074de3187a?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,100.0,spotify:track:14mHfNsSHN0FbLftyjrV9g
1133,MUDBOY,100.0,Sheck Wes,1xzBco0xcoJEDXktl7Jxrr,Mo Bamba,79.0,,100.0,spotify:track:1xzBco0xcoJEDXktl7Jxrr
1134,On The Rocks,100.0,Midland,7yrJnekdlwWARt5lmVqJ6L,Burn Out,63.0,,100.0,spotify:track:7yrJnekdlwWARt5lmVqJ6L
1135,FATHER OF 4,100.0,Offset,4TWflhgevIGo448fWc6mQq,Red Room,66.0,,100.0,spotify:track:4TWflhgevIGo448fWc6mQq
1136,Goodbye & Good Riddance,100.0,Juice WRLD,5wujBwqG7INdStqGd4tRMX,Armed And Dangerous,82.0,,100.0,spotify:track:5wujBwqG7INdStqGd4tRMX
1137,"thank u, next",100.0,Ariana Grande,1TEL6MlSSVLSdhOSddidlJ,needy,73.0,,100.0,spotify:track:1TEL6MlSSVLSdhOSddidlJ
1138,Love Someone,100.0,Lukas Graham,2JqnpexlO9dmvjUMCaLCLJ,Love Someone,74.0,https://p.scdn.co/mp3-preview/04cf58ec4116750b72117e8b2331f3b0e3ce884f?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,100.0,spotify:track:2JqnpexlO9dmvjUMCaLCLJ
1139,Rap Or Go To The League,96.0,"2 Chainz, Kendrick Lamar",7jKUnzzOGhAlPjr7LkIUlE,Momma I Hit A Lick (feat. Kendrick Lamar),58.0,,97.0,spotify:track:7jKUnzzOGhAlPjr7LkIUlE
1140,Rap Or Go To The League,96.0,"2 Chainz, Kendrick Lamar",6BaSCLlMJFHc32MPHlF4db,Momma I Hit A Lick (feat. Kendrick Lamar),28.0,,97.0,spotify:track:6BaSCLlMJFHc32MPHlF4db
1141,Backin' It Up (feat. Cardi B),96.0,"Pardison Fontaine, Cardi B",0PpfPNtQOOvbMNVJijTQj0,Backin' It Up (feat. Cardi B),64.0,https://p.scdn.co/mp3-preview/63080779f295ad8998aad07eaaaf2ac1a94ce86e?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,96.0,spotify:track:0PpfPNtQOOvbMNVJijTQj0
1142,UNDER8ED,96.0,"Pardison Fontaine, Cardi B",0ldWh5GwkxnhjoUdGKzXEq,Backin' It Up (feat. Cardi B),53.0,https://p.scdn.co/mp3-preview/2812438d9bd50f13ee7232179c0b0623c86c4052?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,96.0,spotify:track:0ldWh5GwkxnhjoUdGKzXEq
1143,Backin' It Up (feat. Cardi B),96.0,"Pardison Fontaine, Cardi B",0rWMdmcyJHcLcOI10GMiIs,Backin' It Up (feat. Cardi B),33.0,https://p.scdn.co/mp3-preview/13d8eb9cfb76f837ab7185d02a227a743d5e576e?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,96.0,spotify:track:0rWMdmcyJHcLcOI10GMiIs
1144,UNDER8ED,96.0,"Pardison Fontaine, Cardi B",2rpfbGy0B0QunZQaISD5Ne,Backin' It Up (feat. Cardi B),13.0,https://p.scdn.co/mp3-preview/6c652e37ea0cec5dfacfc1e5b6c86a375f49fc97?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,96.0,spotify:track:2rpfbGy0B0QunZQaISD5Ne
1145,FATHER OF 4,92.0,"Offset, Travis Scott, 21 Savage",7pMRoGLEJuFM2wl5pt0R99,Legacy (feat. Travis Scott & 21 Savage),68.0,,92.0,spotify:track:7pMRoGLEJuFM2wl5pt0R99
1146,FATHER OF 4,90.0,"Offset, J. Cole",32iPykTXUNZ9oGyACGUybq,How Did I Get Here (feat. J. Cole),60.0,,97.0,spotify:track:32iPykTXUNZ9oGyACGUybq
1147,"thank u, next",100.0,Ariana Grande,4uTvPEr01pjTbZgl7jcKBD,NASA,73.0,,100.0,spotify:track:4uTvPEr01pjTbZgl7jcKBD
1148,Drip or Drown 2,100.0,Gunna,76PwajqH3ej4hnk9tgaJpp,Outstanding,58.0,https://p.scdn.co/mp3-preview/cbefc9f948a804976e58b51007b222d649331d15?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,100.0,spotify:track:76PwajqH3ej4hnk9tgaJpp
1149,Harverd Dropout,95.0,"Lil Pump, Lil Wayne",6flur5o18COKeafnjLHRiJ,Be Like Me (feat. Lil Wayne),62.0,https://p.scdn.co/mp3-preview/c413f3b83a91b9aba8f5f43d0ebe1b7fcab4d88b?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,95.0,spotify:track:6flur5o18COKeafnjLHRiJ
1150,Drip or Drown 2,94.0,"Gunna, Young Thug",2OaKHGvIxoOzIYjyMsxcT8,3 Headed Snake (feat. Young Thug),63.0,https://p.scdn.co/mp3-preview/f4896e2a359a26e1b45dd80877c574022fbcb32f?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,97.0,spotify:track:2OaKHGvIxoOzIYjyMsxcT8
1151,Drip or Drown 2,94.0,"Gunna, Young Thug",00KHO2JiZtp4PkftOaDubH,3 Headed Snake (feat. Young Thug),35.0,https://p.scdn.co/mp3-preview/dbb4a0e67c636682d3af9df63ae2b6c2d1ea17ad?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,97.0,spotify:track:00KHO2JiZtp4PkftOaDubH
1152,Drip or Drown 2,100.0,Gunna,1unFtbwcAnSGgYPmp52vc0,Wit It,56.0,https://p.scdn.co/mp3-preview/4ea0d363117d61ab71bb5cb4ec8a6a385080f8c0?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,100.0,spotify:track:1unFtbwcAnSGgYPmp52vc0
1153,Sick Boy,97.0,"The Chainsmokers, Kelsea Ballerini",4NBTZtAt1F13VvlSKe6KTl,This Feeling,78.0,https://p.scdn.co/mp3-preview/c30eb8833d9d5e9bb377a0521fffc02b80388cf1?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,100.0,spotify:track:4NBTZtAt1F13VvlSKe6KTl
1154,Drip or Drown 2,100.0,Gunna,3pq5dd3Hwg2uJ3d63v9YRx,One Call,56.0,https://p.scdn.co/mp3-preview/66a225a9f1c56540e92f4b19f093ace03e92d84d?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,100.0,spotify:track:3pq5dd3Hwg2uJ3d63v9YRx
1155,Nothing Breaks Like a Heart (feat. Miley Cyrus),96.0,"Mark Ronson, Miley Cyrus",27rdGxbavYJeBphck5MZAF,Nothing Breaks Like a Heart (feat. Miley Cyrus),76.0,https://p.scdn.co/mp3-preview/d77c0f82619faf3fa4d6a34a35938820b3389ae9?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,98.0,spotify:track:27rdGxbavYJeBphck5MZAF
1156,"thank u, next",100.0,Ariana Grande,39LmTF9RgyakzSYX8txrow,imagine,74.0,,100.0,spotify:track:39LmTF9RgyakzSYX8txrow
1157,FATHER OF 4,100.0,Offset,4W9XGjEUVG9junR70FOLii,Lick,64.0,,100.0,spotify:track:4W9XGjEUVG9junR70FOLii
1158,"thank u, next",100.0,Ariana Grande,5Il6Oe7lr5XM7A0cWbVQtr,bad idea,71.0,,100.0,spotify:track:5Il6Oe7lr5XM7A0cWbVQtr
1159,Speed It Up,100.0,Gunna,3BXXkwyhsHM0EPApHMhQC5,Speed It Up,60.0,https://p.scdn.co/mp3-preview/8767570f70008b7593eea9f63421f3353f9425f8?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,100.0,spotify:track:3BXXkwyhsHM0EPApHMhQC5
1160,Drip or Drown 2,100.0,Gunna,6PfI6EeLNiNGVAVg11nv7D,Speed It Up,58.0,https://p.scdn.co/mp3-preview/8767570f70008b7593eea9f63421f3353f9425f8?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,100.0,spotify:track:6PfI6EeLNiNGVAVg11nv7D
1161,"thank u, next",100.0,Ariana Grande,2hloaUoRonYssMuqLCBLTX,bloodline,71.0,,100.0,spotify:track:2hloaUoRonYssMuqLCBLTX
1162,I Guess I Just Feel Like,100.0,John Mayer,1HNywa8Bk0TmzRwQrzhtPo,I Guess I Just Feel Like,72.0,https://p.scdn.co/mp3-preview/62e7f2981c16230915de46596ff08a27a9bc8e1b?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,100.0,spotify:track:1HNywa8Bk0TmzRwQrzhtPo
1163,"thank u, next",100.0,Ariana Grande,3wFLWP0FcIqHK1wb1CPthQ,fake smile,70.0,,100.0,spotify:track:3wFLWP0FcIqHK1wb1CPthQ
1164,Hyperion,94.0,"Gesaffelstein, The Weeknd",2vXKRlJBXyOcvZYTdNeckS,Lost in the Fire (feat. The Weeknd),70.0,https://p.scdn.co/mp3-preview/4a66f2cb9b135677eb5f3eebcb150e7823d96113?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,97.0,spotify:track:2vXKRlJBXyOcvZYTdNeckS
1165,"thank u, next",100.0,Ariana Grande,2vdBo4ALPYbHRUPKgtE5iC,ghostin,70.0,,100.0,spotify:track:2vdBo4ALPYbHRUPKgtE5iC
1166,Life Changes,100.0,Thomas Rhett,3pJkBPHadRAxBBo484RipI,Sixteen,66.0,,100.0,spotify:track:3pJkBPHadRAxBBo484RipI
1167,"thank u, next",100.0,Ariana Grande,4T652DlATVHe0jdLKaN3Bw,in my head,71.0,,100.0,spotify:track:4T652DlATVHe0jdLKaN3Bw
1168,Body,95.0,"Loud Luxury, Brando",21RzyxY3EFaxVy6K4RqaU9,Body,77.0,https://p.scdn.co/mp3-preview/cc8dc2d90a923e024f1c71dec1cd4f0a8650a1cc?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,100.0,spotify:track:21RzyxY3EFaxVy6K4RqaU9
1169,365,91.0,"Zedd, Katy Perry",2XWjPtKdi5sucFYtVav07d,365,71.0,,100.0,spotify:track:2XWjPtKdi5sucFYtVav07d
1170,ASTROWORLD,100.0,Travis Scott,7lAK3oHbfEnvUQWosrMMpR,YOSEMITE,80.0,https://p.scdn.co/mp3-preview/93e6cdc0f8d46ff0d4dc1b9325f4a064ba32c5c8?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,100.0,spotify:track:7lAK3oHbfEnvUQWosrMMpR
1171,"thank u, next",100.0,Ariana Grande,27356GVuMPFWiJSZCragoM,make up,67.0,,100.0,spotify:track:27356GVuMPFWiJSZCragoM
1172,Tullahoma,100.0,Dustin Lynch,3NgcaTIgVh77DdwAInp996,Good Girl,70.0,https://p.scdn.co/mp3-preview/647697881b61baf7d4a93bb4ea9121bfa42b7b67?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,100.0,spotify:track:3NgcaTIgVh77DdwAInp996
1173,Hoodie SZN,82.0,"A Boogie Wit da Hoodie, Tyga, Offset",0jAfdqv18goRTUxm3ilRjb,Startender (feat. Offset and Tyga),68.0,https://p.scdn.co/mp3-preview/26328dae6170f2d51ef6b52abc97b97cec84c271?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,95.0,spotify:track:0jAfdqv18goRTUxm3ilRjb
1174,Hoodie SZN,93.0,"A Boogie Wit da Hoodie, Offset, Tyga",4pOx9rQCI2kNnpyjM3Be7w,Startender (feat. Offset and Tyga),37.0,https://p.scdn.co/mp3-preview/010ae6ec6504898c7a118613d020a2d8973a492f?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,95.0,spotify:track:4pOx9rQCI2kNnpyjM3Be7w
1175,The Mountain,97.0,"Dierks Bentley, Brothers Osborne",4a1oIihVt6xSnDRpgX387M,Burning Man,67.0,,100.0,spotify:track:4a1oIihVt6xSnDRpgX387M
1176,Ruin My Life,100.0,Zara Larsson,5tAa8Uaqr4VvA3693mbIhU,Ruin My Life,79.0,https://p.scdn.co/mp3-preview/ecf6c9e17477f5d2a03c78626694fdbc95170d01?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,100.0,spotify:track:5tAa8Uaqr4VvA3693mbIhU
1177,LoVE me NOw (ReLoAdeD),94.0,"Tory Lanez, Rich The Kid",2QihWAl9xAwGPm5vGoO7uM,TAlk tO Me (with Rich The Kid),68.0,,95.0,spotify:track:2QihWAl9xAwGPm5vGoO7uM
1178,Golden Hour,100.0,Kacey Musgraves,79qxwHypONUt3AFq0WPpT9,Rainbow,72.0,,100.0,spotify:track:79qxwHypONUt3AFq0WPpT9
1179,Alone,100.0,Marshmello,3MEYFivt6bilQ9q9mFWZ4g,Alone,77.0,https://p.scdn.co/mp3-preview/8e82d601936d36472ce5815ef701e05bace832d9?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,100.0,spotify:track:3MEYFivt6bilQ9q9mFWZ4g
1180,Sweetener,100.0,Ariana Grande,4OafepJy2teCjYJbvFE60J,breathin,76.0,,100.0,spotify:track:4OafepJy2teCjYJbvFE60J
1181,Ella Mai,100.0,Ella Mai,6CTWathupIiDs7U4InHnDA,Trip,75.0,,100.0,spotify:track:6CTWathupIiDs7U4InHnDA
1182,Love Lies (with Normani),90.0,"Khalid, Normani",45Egmo7icyopuzJN0oMEdk,Love Lies (with Normani),76.0,https://p.scdn.co/mp3-preview/d53d5678b946219bd6df0b3d04ce0b3554f167d4?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,95.0,spotify:track:45Egmo7icyopuzJN0oMEdk
1183,"NOW That's What I Call Music, Vol. 66",90.0,"Khalid, Normani",20F8eXnmrzsAXaHENSHJRR,Love Lies,39.0,,100.0,spotify:track:20F8eXnmrzsAXaHENSHJRR
1184,Beautiful (feat. Camila Cabello),95.0,"Bazzi, Camila Cabello",4VUwkH455At9kENOfzTqmF,Beautiful (feat. Camila Cabello),78.0,https://p.scdn.co/mp3-preview/f4919d159ccc28353ec076bdf5187c19a4f73dc8?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,95.0,spotify:track:4VUwkH455At9kENOfzTqmF
1185,Future Hndrxx Presents: The WIZRD,95.0,"Future, Travis Scott",3WRIaWsws011vHMd9uzPjG,First Off (feat. Travis Scott),66.0,https://p.scdn.co/mp3-preview/6efd5258507b6c144f649262903251679d1ecf0c?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,95.0,spotify:track:3WRIaWsws011vHMd9uzPjG
1186,FRIENDS KEEP SECRETS,94.0,"benny blanco, Juice WRLD, Brendon Urie",1KVczjazCcCCgM3gXXUl47,Roses (with Juice WRLD feat. Brendon Urie),76.0,,91.0,spotify:track:1KVczjazCcCCgM3gXXUl47
1187,Confessions of a Dangerous Mind,100.0,Logic,3PYx9Wte3jwb48V0wArMOy,Keanu Reeves,73.0,,100.0,spotify:track:3PYx9Wte3jwb48V0wArMOy
1188,Confessions of a Dangerous Mind,100.0,Logic,7js5EzsWkXjdgWEXmRlVXR,Keanu Reeves,40.0,,100.0,spotify:track:7js5EzsWkXjdgWEXmRlVXR
1189,No Stylist,95.0,"French Montana, Drake",04MLEeAMuV9IlHEsD8vF6A,No Stylist (feat. Drake),72.0,https://p.scdn.co/mp3-preview/7bb40a00fbb1e258c4097856429b45ac02fec09b?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,95.0,spotify:track:04MLEeAMuV9IlHEsD8vF6A
1190,Future Hndrxx Presents: The WIZRD,100.0,Future,7wcyO1rrH3Ru4t659IjG41,Crushed Up,64.0,https://p.scdn.co/mp3-preview/be231848812d2be8e50cbbd80bb703ac9381f4f4?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,100.0,spotify:track:7wcyO1rrH3Ru4t659IjG41
1191,Mercury Lane,100.0,Jimmie Allen,3VamXAvVMczcS2PTYtPfBQ,Best Shot,71.0,https://p.scdn.co/mp3-preview/ab2d190ee4649c938880b152634a94560da215e8?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,100.0,spotify:track:3VamXAvVMczcS2PTYtPfBQ
1192,"XXXTENTACION Presents: Members Only, Vol. 4",100.0,XXXTENTACION,3jq1RpStaB1YGyN3rRZGca,Sauce!,65.0,https://p.scdn.co/mp3-preview/19e8df4ce6af365de63a13f5fc1c038d69d29591?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,100.0,spotify:track:3jq1RpStaB1YGyN3rRZGca
1193,Yours,100.0,Russell Dickerson,5PBx0zFfehUMyv5H4YXVAU,Blue Tacoma,72.0,https://p.scdn.co/mp3-preview/ef20bf074d90fb26359f9ae05449f94692691df2?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,100.0,spotify:track:5PBx0zFfehUMyv5H4YXVAU
1194,Spotify Singles,100.0,Russell Dickerson,4lUOnbLKhGz4ugezX8oUjl,Blue Tacoma,37.0,https://p.scdn.co/mp3-preview/5bc60b7e8ddfb7b513800c68ffa0118b7b9748f7?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,100.0,spotify:track:4lUOnbLKhGz4ugezX8oUjl
1195,"NOW That's What I Call Country, Vol. 12",100.0,Russell Dickerson,5RG6ZIXlq18YQV5FYFFTh2,Blue Tacoma,13.0,,100.0,spotify:track:5RG6ZIXlq18YQV5FYFFTh2
1196,Origins (Deluxe),100.0,Imagine Dragons,2FY7b99s15jUprqC0M5NCT,Natural,81.0,,100.0,spotify:track:2FY7b99s15jUprqC0M5NCT
1197,Future Hndrxx Presents: The WIZRD,100.0,Future,1I3ZAmPmbFV78oNKnibOiW,Jumpin on a Jet,55.0,https://p.scdn.co/mp3-preview/c9b4e25aad7616cff8fb901225f2a7a8cf70ba25?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,100.0,spotify:track:1I3ZAmPmbFV78oNKnibOiW
1198,Future Hndrxx Presents: The WIZRD,100.0,Future,1AGPmw3QJBNfOK6XioDhZp,Never Stop,53.0,https://p.scdn.co/mp3-preview/8b2851f20d3eb049d5d8896b0ad45040e74d951b?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,100.0,spotify:track:1AGPmw3QJBNfOK6XioDhZp
1199,Camila,100.0,Camila Cabello,7sTtHHrD0zDpmzQzH3zegz,Consequences,74.0,https://p.scdn.co/mp3-preview/95bdf2362bdb2be09a15a9cca0d8ee885e330916?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,100.0,spotify:track:7sTtHHrD0zDpmzQzH3zegz
1200,Future Hndrxx Presents: The WIZRD,100.0,Future,2gXOzCwbVXACCaYRj4Qrep,Temptation,50.0,https://p.scdn.co/mp3-preview/d6eafc724b1ead0bfc4a9b6b8a5dfda203f7abd6?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,100.0,spotify:track:2gXOzCwbVXACCaYRj4Qrep
1201,Future Hndrxx Presents: The WIZRD,100.0,Future,4HfaOznGhHYWqPtpLYz2PB,Rocket Ship,54.0,https://p.scdn.co/mp3-preview/5d69fede29bccff4edcd273eea592854edb0b4a7?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,100.0,spotify:track:4HfaOznGhHYWqPtpLYz2PB
1202,Future Hndrxx Presents: The WIZRD,100.0,Future,5YP6yKgGGsXKukqxXypVAf,F&N,56.0,https://p.scdn.co/mp3-preview/2a476adc5382c430b2b104bd9b14c72dc6162c2e?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,100.0,spotify:track:5YP6yKgGGsXKukqxXypVAf
1203,Future Hndrxx Presents: The WIZRD,100.0,Future,1WlU4jsJ8AoTB96dgd8LJA,Call the Coroner,50.0,https://p.scdn.co/mp3-preview/c918e89727c3da2b55d7a2f51b0ced10ddad8db3?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,100.0,spotify:track:1WlU4jsJ8AoTB96dgd8LJA
1204,This One's for You Too (Deluxe Edition),100.0,Luke Combs,698eQRku24PIYPQPHItKlA,She Got the Best of Me,77.0,https://p.scdn.co/mp3-preview/2c94e74aa5122c6e49cfbf85b801d5ee843d2e23?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,100.0,spotify:track:698eQRku24PIYPQPHItKlA
1205,"NOW That's What I Call Country, Vol. 12",100.0,Luke Combs,6kZ2EPr4J3593VDVG9YQup,She Got The Best Of Me,20.0,,100.0,spotify:track:6kZ2EPr4J3593VDVG9YQup
1206,Future & Juice WRLD Present... WRLD ON DRUGS,92.0,"Future, Juice WRLD",5274I4mUMnYczyeXkGDWZN,Fine China,77.0,https://p.scdn.co/mp3-preview/c068b4ce494bfd5db193c38d4e911296de3b43fc?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,100.0,spotify:track:5274I4mUMnYczyeXkGDWZN
1207,STOKELEY,97.0,"Ski Mask The Slump God, Juice WRLD",74lnM5V6ecvoTPV0fvptx9,Nuketown (feat. Juice WRLD),75.0,,94.0,spotify:track:74lnM5V6ecvoTPV0fvptx9
1208,NOT ALL HEROES WEAR CAPES (Deluxe),95.0,"Metro Boomin, Gunna",1fewSx2d5KIZ04wsooEBOz,Space Cadet (feat. Gunna),77.0,,96.0,spotify:track:1fewSx2d5KIZ04wsooEBOz
1209,Butterfly Doors,100.0,Lil Pump,4NdXQlDTzxbOMkzJGWFtz3,Butterfly Doors,60.0,https://p.scdn.co/mp3-preview/452b1a52556442cab425d46b31dd7e7ea9a402ba?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,100.0,spotify:track:4NdXQlDTzxbOMkzJGWFtz3
1210,Harverd Dropout,100.0,Lil Pump,5X4c1AVbFfl8u36AE5QLCI,Butterfly Doors,59.0,https://p.scdn.co/mp3-preview/452b1a52556442cab425d46b31dd7e7ea9a402ba?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,100.0,spotify:track:5X4c1AVbFfl8u36AE5QLCI
1211,Harverd Dropout,100.0,Lil Pump,212iXxqj8Y3eTzEXjiLc0E,Butterfly Doors,21.0,https://p.scdn.co/mp3-preview/fa07bdd30a4482c13d086138ae4cd674be4eaf1b?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,100.0,spotify:track:212iXxqj8Y3eTzEXjiLc0E
1212,Realer,100.0,YoungBoy Never Broke Again,61Oo3DUJubecZQosjho6Pp,Valuable Pain,63.0,https://p.scdn.co/mp3-preview/87ecc87efc45b0e35108c8fab5e9baa9f3620fd6?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,100.0,spotify:track:61Oo3DUJubecZQosjho6Pp
1213,i am > i was,100.0,21 Savage,0hPLZrnDgtKxrym1BHjDhd,can't leave without it,68.0,https://p.scdn.co/mp3-preview/109c2d15829e418245cb27840f511bba8d9140e2?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,100.0,spotify:track:0hPLZrnDgtKxrym1BHjDhd
1214,i am > i was (Deluxe),100.0,21 Savage,1nbYiPgDJ4T3t46Is5Zc26,can't leave without it,54.0,https://p.scdn.co/mp3-preview/109c2d15829e418245cb27840f511bba8d9140e2?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,100.0,spotify:track:1nbYiPgDJ4T3t46Is5Zc26
1215,Queen (Deluxe),95.0,"Nicki Minaj, Lil Wayne",6supMAknraGpJrN5qqYfV8,Good Form (feat. Lil Wayne),61.0,,95.0,spotify:track:6supMAknraGpJrN5qqYfV8
1216,Queen (Deluxe),95.0,"Nicki Minaj, Lil Wayne",5GuHz5b9CObPCBDMwf1A3Y,Good Form (feat. Lil Wayne),41.0,,95.0,spotify:track:5GuHz5b9CObPCBDMwf1A3Y
1217,dont smile at me,100.0,Billie Eilish,41zXlQxzTi6cGAjpOXyLYH,idontwannabeyouanymore,81.0,,100.0,spotify:track:41zXlQxzTi6cGAjpOXyLYH
1218,SLOWHEART,100.0,Kip Moore,6viHvc13l9A6Ua6xugpeX6,Last Shot,65.0,,100.0,spotify:track:6viHvc13l9A6Ua6xugpeX6
1219,i am > i was,100.0,21 Savage,2FUNBaa5DwItJtYEBgAblU,monster,66.0,https://p.scdn.co/mp3-preview/77673ecb9ddb7745608b96d83543d39e8481c996?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,100.0,spotify:track:2FUNBaa5DwItJtYEBgAblU
1220,Hoodie SZN,97.0,"A Boogie Wit da Hoodie, Juice WRLD",3L19besdNQzd342qL78xqm,Demons and Angels (feat. Juice WRLD),73.0,https://p.scdn.co/mp3-preview/d69227aeef6ec7f07f446f592f2d1bb5bed2dd12?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,97.0,spotify:track:3L19besdNQzd342qL78xqm
1221,DUMMY BOY,95.0,"6ix9ine, Tory Lanez",6VRwEqn7BvsN0dChfDrMAf,KIKA,77.0,https://p.scdn.co/mp3-preview/4da565a9504f5181f3495a36847da1fa9cbe6641?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,100.0,spotify:track:6VRwEqn7BvsN0dChfDrMAf
1222,Legendary (Deluxe Edition),91.0,"Tyga, Nicki Minaj",73xXDeBMlC5cdvWoOLWVLo,Dip,61.0,https://p.scdn.co/mp3-preview/dc2890abb7faa426872c79ade0d7b17b1bea7032?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,100.0,spotify:track:73xXDeBMlC5cdvWoOLWVLo
1223,Kamikaze,95.0,"Eminem, Joyner Lucas",60SdxE8apGAxMiRrpbmLY0,Lucky You (feat. Joyner Lucas),77.0,,95.0,spotify:track:60SdxE8apGAxMiRrpbmLY0
1224,Telling All My Secrets,100.0,Mitchell Tenpenny,1G4cdOtF36ZCs6i2dZoC87,Drunk Me,72.0,https://p.scdn.co/mp3-preview/3efbc869dfb4cf3879060d6fa5a5f03d274b1026?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,100.0,spotify:track:1G4cdOtF36ZCs6i2dZoC87
